country,description,designation,points,price,province,region_1,title,variety,year,category,price_range
Germany,"Despite its fine, gossamer-like texture, there's marked concentration in this powerful dry Riesling. Flavors of white grapefruit and gooseberry are penetrating and ripe, yet pristinely fresh, highlighted by bold strokes of crushed minerals and scintillating acidity. It's enthralling and invigorating, with a deep, mineral finish. Beautiful now, but should only improve through at least 2030.",Erdener Prälat Réserve  Alte Reben GG Erste Lage Dry,94,165.0,Mosel,,Dr. Loosen 2012 Erdener Prälat Réserve  Alte Reben GG Erste Lage Dry Riesling (Mosel),Riesling,2012.0,5/6 Superior,Up to 500€
Germany,"Ebullient floral and honey notes bolster the intense, ripe, fleshy mango and peach flavors in this powerful Riesling. Full bodied and remarkably dry in style, with a richly textured, almost feathered mouthfeel. It finishes exceptionally long, with a bristle of lemon-lime acidity.",Rüdesheim Berg Rottland Erstes Gewächs,93,68.0,Rheingau,,Johannishof 2010 Rüdesheim Berg Rottland Erstes Gewächs Riesling (Rheingau),Riesling,2010.0,4/6 Excellent,Up to 100€
Germany,"Savory, caramelized toast and nut tones accentuate zippy apple and lemon flavors in this flirty, Prosecco-style Riesling. Ripe and forward, it's softer and easier in its approach than traditional Riesling Sekt. Enjoy through 2020.",KonSECCO Riesling,88,17.0,Mosel,,Von Schleinitz 2015 KonSECCO Riesling Sparkling (Mosel),Sparkling Blend,2015.0,3/6 Very Good,Up to 20€
Germany,"A curious whiff of lemon pastry entices on the nose of this sprightly wine. The palate is intensely ripe, bursting with sweet honeysuckle nectar and tangerine, yet it's almost lacy in texture, cut by a spray of green-apple acidity. It's delicious already, but sure to hold well for another decade.",Brauneberger Juffer Spätlese,93,38.0,Mosel,,Fritz Haag 2014 Brauneberger Juffer Spätlese Riesling (Mosel),Riesling,2014.0,4/6 Excellent,Up to 50€
Germany,"Whiffs of lemon and lime are subtly aromatic on this dry, full-bodied wine. The palate is bright and fresh with pear and apple flavors, but elevated by a penetrating sheen of minerality that lingers through the finish.",Schwarzer Adler,89,25.0,Baden,,Franz Keller 2012 Schwarzer Adler Pinot Gris (Baden),Pinot Gris,2012.0,3/6 Very Good,Up to 50€
Germany,"A touch of spring blossom perfumes notes of smoke and struck flint on the nose of this Kabinett. It's delightfully zingy, casting darts of lemon-lime acidity through flavors of sweet tangerine and apricot. The steely, mineral-toned finish is exhilarating and long.",Piesporter Goldtröpfchen Kabinett,90,17.0,Mosel,,Leonard Kreusch 2015 Piesporter Goldtröpfchen Kabinett Riesling (Mosel),Riesling,2015.0,4/6 Excellent,Up to 20€
Germany,"Mid-gold in color, this has a pronounced classic Gewürztraminer nose of lychee, rose petals, spice and ripe stone fruit with notes of earthy minerality. Sweet and richly textured, round mouthfeel with moderately intense flavors similar to nose with an added note of stem ginger and smoky spice on the finish.",Spätlese,89,22.0,Pfalz,,Fitz-Ritter 2008 Spätlese Gewürztraminer (Pfalz),Gewürztraminer,2008.0,3/6 Very Good,Up to 50€
Germany,"Fresh and fragrant of blossoms, tart yellow peach and apricot, this off-dry Riesling maintains a crystalline fruit purity that persists throughout Fritz Haag's wines. It's invigorating and irresistably quaffable. The long, melon-rind finish is lip smacking.",Brauneberger Feinherb,91,30.0,Mosel,,Fritz Haag 2014 Brauneberger Feinherb Riesling (Mosel),Riesling,2014.0,4/6 Excellent,Up to 50€
Germany,"Dusty minerals, pollen and spice notes lend complexity to this honey-toned auslese. The palate is decadently sweet, glazed in caramelized sugar and heaving with ripe cantaloupe and peach flavors. A bite of lemon-lime acidity offsets all the opulence, lending edge to a long, lingering finish.",Bernkasteler Badstube Auslese,92,33.0,Mosel,,Dr. Heidemanns-Bergweiler 2015 Bernkasteler Badstube Auslese Riesling (Mosel),Riesling,2015.0,4/6 Excellent,Up to 50€
Germany,"Green, herbaceous notes add dimension to flavors of sweet pineapple and peach preserves in this refreshing, brisk spätlese. Intensely nervy with stark, lemon-lime acidity, it would pair exceptionally well with creamy, soft cheeses.",Kiedrich Turmberg Spätlese,90,80.0,Rheingau,,Robert Weil 2011 Kiedrich Turmberg Spätlese Riesling (Rheingau),Riesling,2011.0,4/6 Excellent,Up to 100€
Germany,Demure lemon and lime on the nose turn fleshy and ripe on the palate of this delicately sweet Kabinett. Lush peach and tangerine flavors are offset by laser darts of acidity and earthy mineral complexities. The finish lingers on a pleasantly bitter lime-pith note.,Brauneberger Kabinett,90,32.0,Mosel,,Fritz Haag 2015 Brauneberger Kabinett Riesling (Mosel),Riesling,2015.0,4/6 Excellent,Up to 50€
Germany,"Very honeyed and sweet, with bold flavors of apricot and mango that seem almost caramelized in their sugary intensity. Drink now and over the next few years.",Casteller Schlossberg Trockenbeerenauslese,90,279.0,Franken,,Castell 2007 Casteller Schlossberg Trockenbeerenauslese Silvaner (Franken),Silvaner,2007.0,4/6 Excellent,Up to 500€
Germany,"Dry, bold and intensely mineral, this powerful Riesling is lifted by whiffs of lemongrass and mint, along with a shining streak of lemon acidity. It finishes with a bristle of lime zest astringency and a hint of white flower.",Felseneck Wallhausen  Trocken GG,90,68.0,Nahe,,Prinz Salm 2011 Felseneck Wallhausen  Trocken GG Riesling (Nahe),Riesling,2011.0,4/6 Excellent,Up to 100€
Germany,"Intense granite tones lend elegance and complexity to this plump, cherried blend of Merlot, Dornfelder and Lemberger. Supple and round on the palate, it's framed delicately with soft tannins and a fringe of smoke and dried herbs.",Cuvée Noir,88,22.0,Pfalz,,Pflüger 2012 Cuvée Noir Red (Pfalz),Red Blend,2012.0,3/6 Very Good,Up to 50€
Germany,"Yellow freesia and sweet peach abound in this deeply floral, fruity auslese. Feather light in texture, yet deeply concentrated in flavor, it's penetratingly sweet yet finishes with a flurry of crushed minerals and lime-pith astringency.",Wehlener Sonnenuhr Auslese,92,57.0,Mosel,,Joh. Jos. Prüm 2011 Wehlener Sonnenuhr Auslese Riesling (Mosel),Riesling,2011.0,4/6 Excellent,Up to 100€
Germany,"Firm and steely in structure yet decadently fruity, this light-footed Spätlese offers substance and pleasure in spades. Luscious yellow-peach and tangerine flavors are plush on the palate but balanced judiciously with racy acidity and a deep tang of minerality. Gorgeous already but could hold well through 2021.",Kreuznacher Mönchberg Spätlese,92,22.0,Nahe,,SJ Montigny 2014 Kreuznacher Mönchberg Spätlese Riesling (Nahe),Riesling,2014.0,4/6 Excellent,Up to 50€
Germany,"Schloss Vollrad's standard-label Kabinett has a distinctly sheer, almost ephemeral lightness. Juicy white peach and grapefruit flavors shine brightly on the palate, but are edged by angularities of acidity and crushed stone. It finishes long with a lingering kiss of sweetness.",Kabinett,90,25.0,Rheingau,,Schloss Vollrads 2014 Kabinett Riesling (Rheingau),Riesling,2014.0,4/6 Excellent,Up to 50€
Germany,"While sometimes the Pauly-Bergweiler wines come across as too simply sweet, this one hits all the right notes, from an outrageously exotic bouquet of dried apricots, orange marmalade and faintly sweaty socks that add a kinky edge to the rich, layered texture in the mouth and virtually endless finish. Should age effortlessly for decades, but it's pretty spectacular now.",Bernkasteler Badstube Trockenbeerenauslese,97,250.0,Mosel-Saar-Ruwer,,Dr. Pauly Bergweiler 2007 Bernkasteler Badstube Trockenbeerenauslese Riesling (Mosel-Saar-Ruwer),Riesling,2007.0,5/6 Superior,Up to 500€
Germany,"Dusty mineral and wet stones lend savory accents to freshly pressed apple and pear flavors in this lively off-dry Riesling. Lemony acidity feels punchy and spry on the palate, leading a refreshingly crisp finish. Drink now through 2017.",Weissenberg,88,20.0,Mosel,,Von Schleinitz 2013 Weissenberg Riesling (Mosel),Riesling,2013.0,3/6 Very Good,Up to 20€
Germany,"Hints of graphite mark the nose, but this wine is tight and restrained aromatically. Green apple and citrus flavors are crisply defined and tightly focused, ending long, with mouth-tingling acids. Give it another couple of years to develop in the bottle.",Rüdesheim Berg Roseneck Trocken Erstes Gewächs,90,73.0,Rheingau,,August Kesseler 2009 Rüdesheim Berg Roseneck Trocken Erstes Gewächs Riesling (Rheingau),Riesling,2009.0,4/6 Excellent,Up to 100€
Germany,"Foresty whiffs of pine needles meld with ripe yellow peach and cherry notes on the nose of this powerful, dry Riesling. It's full-bodied in style, with a rich, textured creaminess that's honed by a steely minerality that shines on the finish.",Wormser Liebfrauenstift-Kirchenstück Trocken,90,34.0,Rheinhessen,,Weingut Liebfrauenstift 2011 Wormser Liebfrauenstift-Kirchenstück Trocken Riesling (Rheinhessen),Riesling,2011.0,4/6 Excellent,Up to 50€
Germany,"Orange blossoms and honey tangerines scent this elegant, aromatic dry Riesling. It's ripe and rich with white peach and yellow cherry nectar, yet refreshingly honed and steely through the finish. It's a full bodied, yet focused wine.",Foster Pechstein Dry,89,32.0,Pfalz,,Villa Wolf 2012 Foster Pechstein Dry Riesling (Pfalz),Riesling,2012.0,3/6 Very Good,Up to 50€
Germany,"Intensely peachy from nose to finish, this sprightly semisweet sip offers loads of juicy fruity enjoyment. It's easy going and slightly candied on the palate but finishes crisply.",Weinkellerei Kabinett,86,13.0,Rheinhessen,,Leonard Kreusch 2016 Weinkellerei Kabinett White (Rheinhessen),White Blend,2016.0,2/6 Good,Up to 20€
Germany,"Extended lees ageing lends rich brioche and caramel notes to this delicately floral sparkling wine. On the palate, tangerine pith and fresh apple meld in a soft, creamy foam, finishing long, with a lingering yeastiness and sharp line of lemon-lime acidity.",Cuvée Katharina Brut,89,40.0,Germany,,Raumland 2008 Cuvée Katharina Brut Sparkling (Germany),Sparkling Blend,2008.0,3/6 Very Good,Up to 50€
Germany,"While demure on the nose, the palate of this off-dry Riesling explodes with mouthwatering flavors of tangerine, grapefruit and peach. Kisses of honey and caramel on the midpalate are calibrated neatly by strikes of lemon-lime acidity and a clean, mineral finish. Drink now through 2025 for it's youthful vitality.",Hattenheimer Wisselbrunnen Spätlese,91,30.0,Rheingau,,Weingut Hans Bausch 2012 Hattenheimer Wisselbrunnen Spätlese Riesling (Rheingau),Riesling,2012.0,4/6 Excellent,Up to 50€
Germany,"Earthy complexities of granite, bramble and balsamic vinegar lend contrast to this lusciously ripe Pinot Noir, full of black cherry and plum flavors. It's supple and rich, but elegantly framed by taut tannins and cutting mineral tones. An impeccably balanced wine to drink now through 2020.",Trocken,91,37.0,Baden,,Bernhard Huber 2011 Trocken Pinot Noir (Baden),Pinot Noir,2011.0,4/6 Excellent,Up to 50€
Germany,This off-dry Riesling offers an abundance of juicy lemon and green apple refreshment. It's approachable and fresh with a lingering sweetness that's not at all cloying. The finish is brisk and clean.,Mülheimer Sonnenlay Zepplinlabel,87,15.0,Mosel,,Max Ferd. Richter 2014 Mülheimer Sonnenlay Zepplinlabel Riesling (Mosel),Riesling,2014.0,3/6 Very Good,Up to 20€
Germany,"Smoke and pressed apple notes are savory on the nose, but the palate of this zesty off-dry Riesling is fresh with sweet-tart peach and honeydew. It's refreshing and straightforward in style, but finishes with lingering mineral complexities.",Nik Weis Wiltinger Alte Reben,89,18.0,Mosel,,St. Urbans-Hof 2013 Nik Weis Wiltinger Alte Reben Riesling (Mosel),Riesling,2013.0,3/6 Very Good,Up to 20€
Germany,"This slightly flowery wine truly speaks of its variety, bursting with aromas of orange zest and peppery spice. It's medium in body, with some attractive fleshy pear notes, but falls away a bit quickly on the finish. Best as an apéritif.",Durkheimer Hochbenn Trocken,87,22.0,Pfalz,,Darting 2007 Durkheimer Hochbenn Trocken Muskateller (Pfalz),Muskateller,2007.0,3/6 Very Good,Up to 50€
Germany,"Slightly feral, with baked fruit notes alongside hints of coffee grounds. Disappointing; lacks freshness.",Casteller Reitsteig Trocken,81,76.0,Franken,,Castell 2008 Casteller Reitsteig Trocken Spätburgunder (Franken),Spätburgunder,2008.0,1/6 Acceptable,Up to 100€
Germany,"Exotic notes of saffron and dusty pollen mingle into ripe flavors of melon, peach and guava in this plush spicy wine. Medium sweet in style and softly textured, its lushness is offset by sprightly acidity and a touch of earthiness on the finish. Drink now through 2020.",Brauneberger Juffer Spätlese,89,27.0,Mosel,,Dr. Leimbrock 2015 Brauneberger Juffer Spätlese Riesling (Mosel),Riesling,2015.0,3/6 Very Good,Up to 50€
Germany,"Pressed apple and pears are dusted in pollen and saffron in this earth-toned Spätlese. Delicately sweet honey tones brighten the midpalate, accompanied by bracing lemonade acidity. The finish is moderately long, marked by a lingering touch of dried herbs.",Wehlener Sonnenuhr Spätlese,87,28.0,Mosel,,Dr. Pauly Bergweiler 2014 Wehlener Sonnenuhr Spätlese Riesling (Mosel),Riesling,2014.0,3/6 Very Good,Up to 50€
Germany,"A touch of pollen adds earthy funk to pristine white blossom and pear notes on this brisk, invigorating wine. Searing acid swipes through the midpalate, but the delicate hints of sweet yellow-cherry persist through the finish.",Bernkasteler Badstube Kabinett,87,22.0,Mosel,,Dr. H. Thanisch (Erben Müller-Burggraef) 2013 Bernkasteler Badstube Kabinett Riesling (Mosel),Riesling,2013.0,3/6 Very Good,Up to 50€
Germany,"This wine's unassuming nose belies the thrilling depth of juicy, sweet white peach, tangerine and quince flavors that burst on the palate. Luminous fruit and spine tingling acidity collide, hinged by a kick of phenolic bitterness that lingers on the finish.",Juffer Brauneberg Spätlese,92,24.0,Mosel,,Willi Haag 2016 Juffer Brauneberg Spätlese Riesling (Mosel),Riesling,2016.0,4/6 Excellent,Up to 50€
Germany,"Hints of bramble and smoke add savoriness to fresh apple and pear flavors in this almost-dry Riesling. The palate is piercingly high in acidity, but zesty lemon and lime flavors are bright and invigorating.",Feinherb,89,17.0,Mosel,,Bischöfliche Weingüter Trier 2013 Feinherb Riesling (Mosel),Riesling,2013.0,3/6 Very Good,Up to 20€
Germany,"More delicate in character than the Kiedrich Turmberg, this gossamer-light auslese balances slick honey, peach and yellow-cherry flavors against a backdrop of crystalline minerality. Nerve-racing acidity extends a long luscious finish.",Kiedrich Gräfenberg Auslese,93,94.0,Rheingau,,Robert Weil 2014 Kiedrich Gräfenberg Auslese Riesling (Rheingau),Riesling,2014.0,4/6 Excellent,Up to 100€
